bucket,group_id,item_id,label,token_length
200–400,news-7b0b54181f61a639112dd8bf8f71f9c7,news-7b0b54181f61a639112dd8bf8f71f9c7_human_ai_polished_gpt-4o-2024-11-20,1,252
200–400,news-7b0b54181f61a639112dd8bf8f71f9c7,news-7b0b54181f61a639112dd8bf8f71f9c7_human_written,0,268
600–800,news-7b287a6330fd69377ca7ba8a34944f2c,news-7b287a6330fd69377ca7ba8a34944f2c_ai_generated_gemini-1.5-pro-002,2,753
600–800,news-7b287a6330fd69377ca7ba8a34944f2c,news-7b287a6330fd69377ca7ba8a34944f2c_ai_generated_gemini-1.5-pro-002_THEN_gemini-1.5-pro-002,2,727
600–800,news-7b287a6330fd69377ca7ba8a34944f2c,news-7b287a6330fd69377ca7ba8a34944f2c_human_ai_polished_gpt-4o-2024-11-20,1,761
800+,news-7b287a6330fd69377ca7ba8a34944f2c,news-7b287a6330fd69377ca7ba8a34944f2c_human_written,0,1051
200–400,news-7ba7d0ce42b09f340cc6ee6eb083f689,news-7ba7d0ce42b09f340cc6ee6eb083f689_ai_generated_llama-3.3-70b-instruct,2,363
200–400,news-7ba7d0ce42b09f340cc6ee6eb083f689,news-7ba7d0ce42b09f340cc6ee6eb083f689_ai_generated_llama-3.3-70b-instruct_THEN_gpt-3.5-turbo,2,390
200–400,news-7ba7d0ce42b09f340cc6ee6eb083f689,news-7ba7d0ce42b09f340cc6ee6eb083f689_human_ai_polished_claude-3-5-sonnet-20241022,1,394
200–400,news-7ba7d0ce42b09f340cc6ee6eb083f689,news-7ba7d0ce42b09f340cc6ee6eb083f689_human_written,0,379
400–600,news-7eb077e1dafa5f89bf0a16a91429e957,news-7eb077e1dafa5f89bf0a16a91429e957_ai_generated_claude-3-5-sonnet-20241022,2,526
400–600,news-7eb077e1dafa5f89bf0a16a91429e957,news-7eb077e1dafa5f89bf0a16a91429e957_ai_humanized_tool,3,544
400–600,news-7eb077e1dafa5f89bf0a16a91429e957,news-7eb077e1dafa5f89bf0a16a91429e957_human_ai_polished_gpt-4o-2024-11-20,1,527
400–600,news-7eb077e1dafa5f89bf0a16a91429e957,news-7eb077e1dafa5f89bf0a16a91429e957_human_written,0,543
200–400,news-7ffb737e2a88854c32fa7de47b9d5b06,news-7ffb737e2a88854c32fa7de47b9d5b06_ai_generated_llama-3.3-70b-instruct,2,273
200–400,news-7ffb737e2a88854c32fa7de47b9d5b06,news-7ffb737e2a88854c32fa7de47b9d5b06_ai_humanized_human,3,311
200–400,news-7ffb737e2a88854c32fa7de47b9d5b06,news-7ffb737e2a88854c32fa7de47b9d5b06_human_ai_polished_gpt-3.5-turbo,1,290
200–400,news-7ffb737e2a88854c32fa7de47b9d5b06,news-7ffb737e2a88854c32fa7de47b9d5b06_human_written,0,296
200–400,news-80a94f4504001bf13728861793e427c6,news-80a94f4504001bf13728861793e427c6_ai_generated_gpt-3.5-turbo,2,393
200–400,news-80a94f4504001bf13728861793e427c6,news-80a94f4504001bf13728861793e427c6_ai_generated_gpt-3.5-turbo_THEN_gpt-4o-2024-11-20,2,386
200–400,news-80a94f4504001bf13728861793e427c6,news-80a94f4504001bf13728861793e427c6_human_ai_polished_gpt-4o-2024-11-20,1,392
200–400,news-80a94f4504001bf13728861793e427c6,news-80a94f4504001bf13728861793e427c6_human_written,0,385
400–600,news-817e9697c36f311297647ee215fd5fd7,news-817e9697c36f311297647ee215fd5fd7_ai_generated_qwen2.5-72b-instruct,2,469
400–600,news-817e9697c36f311297647ee215fd5fd7,news-817e9697c36f311297647ee215fd5fd7_ai_generated_qwen2.5-72b-instruct_THEN_gpt-4o-2024-11-20,2,446
200–400,news-817e9697c36f311297647ee215fd5fd7,news-817e9697c36f311297647ee215fd5fd7_human_ai_polished_gpt-3.5-turbo,1,383
400–600,news-817e9697c36f311297647ee215fd5fd7,news-817e9697c36f311297647ee215fd5fd7_human_written,0,407
600–800,news-83e143d98c15af5c3ca0eeaddb2d3ad4,news-83e143d98c15af5c3ca0eeaddb2d3ad4_ai_generated_qwen2.5-72b-instruct,2,673
600–800,news-83e143d98c15af5c3ca0eeaddb2d3ad4,news-83e143d98c15af5c3ca0eeaddb2d3ad4_ai_generated_qwen2.5-72b-instruct_THEN_claude-3-5-sonnet-20241022,2,706
600–800,news-83e143d98c15af5c3ca0eeaddb2d3ad4,news-83e143d98c15af5c3ca0eeaddb2d3ad4_human_ai_polished_gpt-4o-2024-11-20,1,683
600–800,news-83e143d98c15af5c3ca0eeaddb2d3ad4,news-83e143d98c15af5c3ca0eeaddb2d3ad4_human_written,0,653
400–600,news-89655acb6bb1c23a99ca0b483bef227c,news-89655acb6bb1c23a99ca0b483bef227c_ai_generated_llama-3.3-70b-instruct,2,477
400–600,news-89655acb6bb1c23a99ca0b483bef227c,news-89655acb6bb1c23a99ca0b483bef227c_ai_generated_llama-3.3-70b-instruct_THEN_gemini-1.5-pro-002,2,493
400–600,news-89655acb6bb1c23a99ca0b483bef227c,news-89655acb6bb1c23a99ca0b483bef227c_human_ai_polished_gpt-4o-2024-11-20,1,516
400–600,news-89655acb6bb1c23a99ca0b483bef227c,news-89655acb6bb1c23a99ca0b483bef227c_human_written,0,516
400–600,news-897899f0456a925f29270141c1f6f5a6,news-897899f0456a925f29270141c1f6f5a6_ai_generated_gpt-3.5-turbo,2,494
400–600,news-897899f0456a925f29270141c1f6f5a6,news-897899f0456a925f29270141c1f6f5a6_ai_humanized_tool,3,559
400–600,news-897899f0456a925f29270141c1f6f5a6,news-897899f0456a925f29270141c1f6f5a6_human_ai_polished_gpt-3.5-turbo,1,510
400–600,news-897899f0456a925f29270141c1f6f5a6,news-897899f0456a925f29270141c1f6f5a6_human_written,0,528
400–600,news-899fa30cc9da40432d2f1016e10dd817,news-899fa30cc9da40432d2f1016e10dd817_ai_generated_gpt-3.5-turbo,2,561
400–600,news-899fa30cc9da40432d2f1016e10dd817,news-899fa30cc9da40432d2f1016e10dd817_ai_generated_gpt-3.5-turbo_THEN_gemini-1.5-pro-002,2,579
600–800,news-899fa30cc9da40432d2f1016e10dd817,news-899fa30cc9da40432d2f1016e10dd817_human_ai_polished_gpt-3.5-turbo,1,618
600–800,news-899fa30cc9da40432d2f1016e10dd817,news-899fa30cc9da40432d2f1016e10dd817_human_written,0,650
400–600,news-8c084cca6df64d4a33bfd5156e55a161,news-8c084cca6df64d4a33bfd5156e55a161_ai_generated_gpt-4o-2024-11-20,2,403
200–400,news-8c084cca6df64d4a33bfd5156e55a161,news-8c084cca6df64d4a33bfd5156e55a161_ai_humanized_tool,3,393
200–400,news-8c084cca6df64d4a33bfd5156e55a161,news-8c084cca6df64d4a33bfd5156e55a161_human_ai_polished_gemini-1.5-pro-002,1,391
400–600,news-8c084cca6df64d4a33bfd5156e55a161,news-8c084cca6df64d4a33bfd5156e55a161_human_written,0,403
400–600,news-8d37a446cded7f21866d3bcc142e328a,news-8d37a446cded7f21866d3bcc142e328a_ai_generated_gemini-1.5-pro-002,2,474
400–600,news-8d37a446cded7f21866d3bcc142e328a,news-8d37a446cded7f21866d3bcc142e328a_ai_humanized_tool,3,468
400–600,news-8d37a446cded7f21866d3bcc142e328a,news-8d37a446cded7f21866d3bcc142e328a_human_ai_polished_gpt-4o-2024-11-20,1,448
400–600,news-8d37a446cded7f21866d3bcc142e328a,news-8d37a446cded7f21866d3bcc142e328a_human_written,0,476
200–400,news-8d636ad143aae96c32c181dd9a25fa26,news-8d636ad143aae96c32c181dd9a25fa26_ai_generated_claude-3-5-sonnet-20241022,2,358
200–400,news-8d636ad143aae96c32c181dd9a25fa26,news-8d636ad143aae96c32c181dd9a25fa26_ai_generated_claude-3-5-sonnet-20241022_THEN_gemini-1.5-pro-002,2,326
200–400,news-8d636ad143aae96c32c181dd9a25fa26,news-8d636ad143aae96c32c181dd9a25fa26_human_ai_polished_claude-3-5-sonnet-20241022,1,372
200–400,news-8d636ad143aae96c32c181dd9a25fa26,news-8d636ad143aae96c32c181dd9a25fa26_human_written,0,381
0–200,news-8e18bd2de0db6cececb6c70aadef8e6f,news-8e18bd2de0db6cececb6c70aadef8e6f_ai_generated_gpt-3.5-turbo,2,86
0–200,news-8e18bd2de0db6cececb6c70aadef8e6f,news-8e18bd2de0db6cececb6c70aadef8e6f_ai_humanized_human,3,94
0–200,news-8e18bd2de0db6cececb6c70aadef8e6f,news-8e18bd2de0db6cececb6c70aadef8e6f_human_ai_polished_gpt-3.5-turbo,1,95
0–200,news-8e18bd2de0db6cececb6c70aadef8e6f,news-8e18bd2de0db6cececb6c70aadef8e6f_human_written,0,90
0–200,news-8eca0014994607936d6cdef6fd79c6f3,news-8eca0014994607936d6cdef6fd79c6f3_ai_generated_gemini-1.5-pro-002,2,183
200–400,news-8eca0014994607936d6cdef6fd79c6f3,news-8eca0014994607936d6cdef6fd79c6f3_ai_generated_gemini-1.5-pro-002_THEN_gemini-1.5-pro-002,2,244
200–400,news-8eca0014994607936d6cdef6fd79c6f3,news-8eca0014994607936d6cdef6fd79c6f3_human_ai_polished_gpt-4o-2024-11-20,1,201
200–400,news-8eca0014994607936d6cdef6fd79c6f3,news-8eca0014994607936d6cdef6fd79c6f3_human_written,0,214
400–600,news-8ee1b338e48ff36256d2ca281e4cc6c1,news-8ee1b338e48ff36256d2ca281e4cc6c1_ai_generated_llama-3.3-70b-instruct,2,426
400–600,news-8ee1b338e48ff36256d2ca281e4cc6c1,news-8ee1b338e48ff36256d2ca281e4cc6c1_ai_generated_llama-3.3-70b-instruct_THEN_claude-3-5-sonnet-20241022,2,444
400–600,news-8ee1b338e48ff36256d2ca281e4cc6c1,news-8ee1b338e48ff36256d2ca281e4cc6c1_human_ai_polished_gemini-1.5-pro-002,1,453
400–600,news-8ee1b338e48ff36256d2ca281e4cc6c1,news-8ee1b338e48ff36256d2ca281e4cc6c1_human_written,0,446
200–400,news-8f716801ddb5b1a96c928e1482ae080c,news-8f716801ddb5b1a96c928e1482ae080c_ai_generated_llama-3.3-70b-instruct,2,362
200–400,news-8f716801ddb5b1a96c928e1482ae080c,news-8f716801ddb5b1a96c928e1482ae080c_ai_generated_llama-3.3-70b-instruct_THEN_gemini-1.5-pro-002,2,374
200–400,news-8f716801ddb5b1a96c928e1482ae080c,news-8f716801ddb5b1a96c928e1482ae080c_human_ai_polished_gpt-4o-2024-11-20,1,361
400–600,news-8f716801ddb5b1a96c928e1482ae080c,news-8f716801ddb5b1a96c928e1482ae080c_human_written,0,401
200–400,news-91bb3f2ec885744a11a1f4ab92023b85,news-91bb3f2ec885744a11a1f4ab92023b85_ai_generated_gpt-3.5-turbo,2,299
200–400,news-91bb3f2ec885744a11a1f4ab92023b85,news-91bb3f2ec885744a11a1f4ab92023b85_ai_humanized_tool,3,296
200–400,news-91bb3f2ec885744a11a1f4ab92023b85,news-91bb3f2ec885744a11a1f4ab92023b85_human_ai_polished_gpt-3.5-turbo,1,360
200–400,news-91bb3f2ec885744a11a1f4ab92023b85,news-91bb3f2ec885744a11a1f4ab92023b85_human_written,0,366
600–800,news-944debdf202d81150a1a2b10588adf92,news-944debdf202d81150a1a2b10588adf92_ai_generated_gpt-3.5-turbo,2,744
600–800,news-944debdf202d81150a1a2b10588adf92,news-944debdf202d81150a1a2b10588adf92_ai_humanized_tool,3,671
600–800,news-944debdf202d81150a1a2b10588adf92,news-944debdf202d81150a1a2b10588adf92_human_ai_polished_gemini-1.5-pro-002,1,768
800+,news-944debdf202d81150a1a2b10588adf92,news-944debdf202d81150a1a2b10588adf92_human_written,0,828
200–400,news-9548f093138087dc365d6f2c7de0bbf3,news-9548f093138087dc365d6f2c7de0bbf3_ai_generated_gpt-4o-2024-11-20,2,232
200–400,news-9548f093138087dc365d6f2c7de0bbf3,news-9548f093138087dc365d6f2c7de0bbf3_ai_humanized_tool,3,239
200–400,news-9548f093138087dc365d6f2c7de0bbf3,news-9548f093138087dc365d6f2c7de0bbf3_human_ai_polished_gemini-1.5-pro-002,1,257
200–400,news-9548f093138087dc365d6f2c7de0bbf3,news-9548f093138087dc365d6f2c7de0bbf3_human_written,0,241
400–600,news-956a6512d8d24702e2b8f854c8ed0a65,news-956a6512d8d24702e2b8f854c8ed0a65_ai_generated_llama-3.3-70b-instruct,2,582
600–800,news-956a6512d8d24702e2b8f854c8ed0a65,news-956a6512d8d24702e2b8f854c8ed0a65_ai_generated_llama-3.3-70b-instruct_THEN_claude-3-5-sonnet-20241022,2,619
600–800,news-956a6512d8d24702e2b8f854c8ed0a65,news-956a6512d8d24702e2b8f854c8ed0a65_human_ai_polished_claude-3-5-sonnet-20241022,1,670
600–800,news-956a6512d8d24702e2b8f854c8ed0a65,news-956a6512d8d24702e2b8f854c8ed0a65_human_written,0,663
600–800,news-95911fedc0890b0051bd43f1a25a9570,news-95911fedc0890b0051bd43f1a25a9570_ai_generated_gemini-1.5-pro-002,2,712
600–800,news-95911fedc0890b0051bd43f1a25a9570,news-95911fedc0890b0051bd43f1a25a9570_ai_generated_gemini-1.5-pro-002_THEN_gpt-4o-2024-11-20,2,685
600–800,news-95911fedc0890b0051bd43f1a25a9570,news-95911fedc0890b0051bd43f1a25a9570_human_ai_polished_gpt-4o-2024-11-20,1,761
600–800,news-95911fedc0890b0051bd43f1a25a9570,news-95911fedc0890b0051bd43f1a25a9570_human_written,0,743
800+,news-96307949e5001e8b6f6bef1d9ed5b058,news-96307949e5001e8b6f6bef1d9ed5b058_ai_generated_llama-3.3-70b-instruct,2,972
600–800,news-96307949e5001e8b6f6bef1d9ed5b058,news-96307949e5001e8b6f6bef1d9ed5b058_ai_generated_llama-3.3-70b-instruct_THEN_claude-3-5-sonnet-20241022,2,793
800+,news-96307949e5001e8b6f6bef1d9ed5b058,news-96307949e5001e8b6f6bef1d9ed5b058_human_ai_polished_gpt-3.5-turbo,1,1020
800+,news-96307949e5001e8b6f6bef1d9ed5b058,news-96307949e5001e8b6f6bef1d9ed5b058_human_written,0,1008
0–200,news-96cdded9cbb09d84e074057c78691987,news-96cdded9cbb09d84e074057c78691987_ai_generated_gpt-3.5-turbo,2,166
200–400,news-96cdded9cbb09d84e074057c78691987,news-96cdded9cbb09d84e074057c78691987_ai_generated_gpt-3.5-turbo_THEN_claude-3-5-sonnet-20241022,2,208
0–200,news-96cdded9cbb09d84e074057c78691987,news-96cdded9cbb09d84e074057c78691987_human_ai_polished_gemini-1.5-pro-002,1,143
0–200,news-96cdded9cbb09d84e074057c78691987,news-96cdded9cbb09d84e074057c78691987_human_written,0,163
0–200,news-99f554200d36c415aad554b54ec83755,news-99f554200d36c415aad554b54ec83755_ai_generated_gemini-1.5-pro-002,2,169
0–200,news-99f554200d36c415aad554b54ec83755,news-99f554200d36c415aad554b54ec83755_ai_generated_gemini-1.5-pro-002_THEN_gpt-4o-2024-11-20,2,160
0–200,news-99f554200d36c415aad554b54ec83755,news-99f554200d36c415aad554b54ec83755_human_ai_polished_gpt-4o-2024-11-20,1,170
0–200,news-99f554200d36c415aad554b54ec83755,news-99f554200d36c415aad554b54ec83755_human_written,0,191
0–200,news-9a21907b6e9211ec7bb48e98ec98df76,news-9a21907b6e9211ec7bb48e98ec98df76_ai_generated_gpt-3.5-turbo,2,138
0–200,news-9a21907b6e9211ec7bb48e98ec98df76,news-9a21907b6e9211ec7bb48e98ec98df76_ai_generated_gpt-3.5-turbo_THEN_gpt-4o-2024-11-20,2,151
0–200,news-9a21907b6e9211ec7bb48e98ec98df76,news-9a21907b6e9211ec7bb48e98ec98df76_human_ai_polished_claude-3-5-sonnet-20241022,1,126
0–200,news-9a21907b6e9211ec7bb48e98ec98df76,news-9a21907b6e9211ec7bb48e98ec98df76_human_written,0,138
400–600,news-9a823c8c180ee785c6c9363fc3b87788,news-9a823c8c180ee785c6c9363fc3b87788_ai_generated_claude-3-5-sonnet-20241022,2,438
400–600,news-9a823c8c180ee785c6c9363fc3b87788,news-9a823c8c180ee785c6c9363fc3b87788_ai_generated_claude-3-5-sonnet-20241022_THEN_gpt-4o-2024-11-20,2,477
400–600,news-9a823c8c180ee785c6c9363fc3b87788,news-9a823c8c180ee785c6c9363fc3b87788_human_ai_polished_gpt-3.5-turbo,1,452
400–600,news-9a823c8c180ee785c6c9363fc3b87788,news-9a823c8c180ee785c6c9363fc3b87788_human_written,0,455
400–600,news-9dda716d4ae1e407ab87d4a2bdb8a84a,news-9dda716d4ae1e407ab87d4a2bdb8a84a_ai_generated_gpt-3.5-turbo,2,471
400–600,news-9dda716d4ae1e407ab87d4a2bdb8a84a,news-9dda716d4ae1e407ab87d4a2bdb8a84a_ai_generated_gpt-3.5-turbo_THEN_gemini-1.5-pro-002,2,519
400–600,news-9dda716d4ae1e407ab87d4a2bdb8a84a,news-9dda716d4ae1e407ab87d4a2bdb8a84a_human_ai_polished_claude-3-5-sonnet-20241022,1,495
400–600,news-9dda716d4ae1e407ab87d4a2bdb8a84a,news-9dda716d4ae1e407ab87d4a2bdb8a84a_human_written,0,485
200–400,news-9f4f003a98053eb21e616916e5801497,news-9f4f003a98053eb21e616916e5801497_ai_generated_claude-3-5-sonnet-20241022,2,336
200–400,news-9f4f003a98053eb21e616916e5801497,news-9f4f003a98053eb21e616916e5801497_ai_humanized_tool,3,396
200–400,news-9f4f003a98053eb21e616916e5801497,news-9f4f003a98053eb21e616916e5801497_human_ai_polished_claude-3-5-sonnet-20241022,1,359
200–400,news-9f4f003a98053eb21e616916e5801497,news-9f4f003a98053eb21e616916e5801497_human_written,0,344
800+,news-9fd4aebe6ddbfda0a4b13d41eaedfba1,news-9fd4aebe6ddbfda0a4b13d41eaedfba1_ai_generated_gpt-4o-2024-11-20,2,1240
800+,news-9fd4aebe6ddbfda0a4b13d41eaedfba1,news-9fd4aebe6ddbfda0a4b13d41eaedfba1_ai_generated_gpt-4o-2024-11-20_THEN_gpt-3.5-turbo,2,1134
800+,news-9fd4aebe6ddbfda0a4b13d41eaedfba1,news-9fd4aebe6ddbfda0a4b13d41eaedfba1_human_ai_polished_gpt-4o-2024-11-20,1,1315
800+,news-9fd4aebe6ddbfda0a4b13d41eaedfba1,news-9fd4aebe6ddbfda0a4b13d41eaedfba1_human_written,0,1264
400–600,news-a1f11a0b0bfc73ca513a575c44306afd,news-a1f11a0b0bfc73ca513a575c44306afd_ai_generated_qwen2.5-72b-instruct,2,591
600–800,news-a1f11a0b0bfc73ca513a575c44306afd,news-a1f11a0b0bfc73ca513a575c44306afd_ai_generated_qwen2.5-72b-instruct_THEN_gpt-3.5-turbo,2,619
600–800,news-a1f11a0b0bfc73ca513a575c44306afd,news-a1f11a0b0bfc73ca513a575c44306afd_human_ai_polished_gpt-3.5-turbo,1,627
600–800,news-a1f11a0b0bfc73ca513a575c44306afd,news-a1f11a0b0bfc73ca513a575c44306afd_human_written,0,627
400–600,news-a3561bced812729eb8484cdb304abdce,news-a3561bced812729eb8484cdb304abdce_ai_generated_gpt-4o-2024-11-20,2,517
400–600,news-a3561bced812729eb8484cdb304abdce,news-a3561bced812729eb8484cdb304abdce_ai_generated_gpt-4o-2024-11-20_THEN_claude-3-5-sonnet-20241022,2,549
400–600,news-a3561bced812729eb8484cdb304abdce,news-a3561bced812729eb8484cdb304abdce_human_ai_polished_gpt-3.5-turbo,1,542
400–600,news-a3561bced812729eb8484cdb304abdce,news-a3561bced812729eb8484cdb304abdce_human_written,0,548
0–200,news-a40a16bda8b3ba587a03a3a569aabdc5,news-a40a16bda8b3ba587a03a3a569aabdc5_ai_generated_gemini-1.5-pro-002,2,171
0–200,news-a40a16bda8b3ba587a03a3a569aabdc5,news-a40a16bda8b3ba587a03a3a569aabdc5_ai_generated_gemini-1.5-pro-002_THEN_claude-3-5-sonnet-20241022,2,183
0–200,news-a40a16bda8b3ba587a03a3a569aabdc5,news-a40a16bda8b3ba587a03a3a569aabdc5_human_ai_polished_gpt-4o-2024-11-20,1,113
0–200,news-a40a16bda8b3ba587a03a3a569aabdc5,news-a40a16bda8b3ba587a03a3a569aabdc5_human_written,0,107
200–400,news-a6809d2e349c02fa2ac7714817ce4c1d,news-a6809d2e349c02fa2ac7714817ce4c1d_ai_generated_llama-3.3-70b-instruct,2,303
200–400,news-a6809d2e349c02fa2ac7714817ce4c1d,news-a6809d2e349c02fa2ac7714817ce4c1d_ai_generated_llama-3.3-70b-instruct_THEN_claude-3-5-sonnet-20241022,2,292
200–400,news-a6809d2e349c02fa2ac7714817ce4c1d,news-a6809d2e349c02fa2ac7714817ce4c1d_human_ai_polished_gpt-4o-2024-11-20,1,253
200–400,news-a6809d2e349c02fa2ac7714817ce4c1d,news-a6809d2e349c02fa2ac7714817ce4c1d_human_written,0,309
200–400,news-a825282c9f19471e12e35bbe9f4e8316,news-a825282c9f19471e12e35bbe9f4e8316_ai_generated_claude-3-5-sonnet-20241022,2,201
200–400,news-a825282c9f19471e12e35bbe9f4e8316,news-a825282c9f19471e12e35bbe9f4e8316_ai_humanized_tool,3,211
200–400,news-a825282c9f19471e12e35bbe9f4e8316,news-a825282c9f19471e12e35bbe9f4e8316_human_ai_polished_gpt-4o-2024-11-20,1,202
200–400,news-a825282c9f19471e12e35bbe9f4e8316,news-a825282c9f19471e12e35bbe9f4e8316_human_written,0,206
200–400,news-a8e2fc1f397d6b645f9a6d02aae3f967,news-a8e2fc1f397d6b645f9a6d02aae3f967_ai_generated_gpt-4o-2024-11-20,2,243
200–400,news-a8e2fc1f397d6b645f9a6d02aae3f967,news-a8e2fc1f397d6b645f9a6d02aae3f967_ai_humanized_tool,3,268
800+,news-a8e2fc1f397d6b645f9a6d02aae3f967,news-a8e2fc1f397d6b645f9a6d02aae3f967_human_ai_polished_gemini-1.5-pro-002,1,865
800+,news-a8e2fc1f397d6b645f9a6d02aae3f967,news-a8e2fc1f397d6b645f9a6d02aae3f967_human_written,0,851
0–200,news-a91099c54f5ca6fa6131173840f86f2a,news-a91099c54f5ca6fa6131173840f86f2a_ai_generated_claude-3-5-sonnet-20241022,2,126
0–200,news-a91099c54f5ca6fa6131173840f86f2a,news-a91099c54f5ca6fa6131173840f86f2a_ai_generated_claude-3-5-sonnet-20241022_THEN_gemini-1.5-pro-002,2,94
0–200,news-a91099c54f5ca6fa6131173840f86f2a,news-a91099c54f5ca6fa6131173840f86f2a_human_ai_polished_gpt-4o-2024-11-20,1,111
0–200,news-a91099c54f5ca6fa6131173840f86f2a,news-a91099c54f5ca6fa6131173840f86f2a_human_written,0,116
400–600,news-ab22927ea2ddf660545716db44494b4a,news-ab22927ea2ddf660545716db44494b4a_ai_generated_gemini-1.5-pro-002,2,485
400–600,news-ab22927ea2ddf660545716db44494b4a,news-ab22927ea2ddf660545716db44494b4a_ai_humanized_human,3,517
400–600,news-ab22927ea2ddf660545716db44494b4a,news-ab22927ea2ddf660545716db44494b4a_human_ai_polished_gemini-1.5-pro-002,1,591
400–600,news-ab22927ea2ddf660545716db44494b4a,news-ab22927ea2ddf660545716db44494b4a_human_written,0,554
200–400,news-abdc0187a741ddd70b73beaea21ff70f,news-abdc0187a741ddd70b73beaea21ff70f_ai_generated_llama-3.3-70b-instruct,2,338
200–400,news-abdc0187a741ddd70b73beaea21ff70f,news-abdc0187a741ddd70b73beaea21ff70f_ai_humanized_tool,3,328
400–600,news-abdc0187a741ddd70b73beaea21ff70f,news-abdc0187a741ddd70b73beaea21ff70f_human_ai_polished_gemini-1.5-pro-002,1,416
400–600,news-abdc0187a741ddd70b73beaea21ff70f,news-abdc0187a741ddd70b73beaea21ff70f_human_written,0,432
200–400,news-ac14eeaec1c82279bbfa8f29d88026c6,news-ac14eeaec1c82279bbfa8f29d88026c6_ai_generated_llama-3.3-70b-instruct,2,387
200–400,news-ac14eeaec1c82279bbfa8f29d88026c6,news-ac14eeaec1c82279bbfa8f29d88026c6_ai_generated_llama-3.3-70b-instruct_THEN_gemini-1.5-pro-002,2,376
200–400,news-ac14eeaec1c82279bbfa8f29d88026c6,news-ac14eeaec1c82279bbfa8f29d88026c6_human_ai_polished_gpt-4o-2024-11-20,1,399
400–600,news-ac14eeaec1c82279bbfa8f29d88026c6,news-ac14eeaec1c82279bbfa8f29d88026c6_human_written,0,412
400–600,news-acb07cc8b5d677989e2fe6ddfc667ba3,news-acb07cc8b5d677989e2fe6ddfc667ba3_ai_generated_claude-3-5-sonnet-20241022,2,542
400–600,news-acb07cc8b5d677989e2fe6ddfc667ba3,news-acb07cc8b5d677989e2fe6ddfc667ba3_ai_generated_claude-3-5-sonnet-20241022_THEN_gpt-4o-2024-11-20,2,550
400–600,news-acb07cc8b5d677989e2fe6ddfc667ba3,news-acb07cc8b5d677989e2fe6ddfc667ba3_human_ai_polished_gpt-4o-2024-11-20,1,517
400–600,news-acb07cc8b5d677989e2fe6ddfc667ba3,news-acb07cc8b5d677989e2fe6ddfc667ba3_human_written,0,572
200–400,news-ad19da593f37ef76d1fbdabc95aee1cf,news-ad19da593f37ef76d1fbdabc95aee1cf_ai_generated_qwen2.5-72b-instruct,2,266
200–400,news-ad19da593f37ef76d1fbdabc95aee1cf,news-ad19da593f37ef76d1fbdabc95aee1cf_ai_generated_qwen2.5-72b-instruct_THEN_gemini-1.5-pro-002,2,275
200–400,news-ad19da593f37ef76d1fbdabc95aee1cf,news-ad19da593f37ef76d1fbdabc95aee1cf_human_ai_polished_gemini-1.5-pro-002,1,287
200–400,news-ad19da593f37ef76d1fbdabc95aee1cf,news-ad19da593f37ef76d1fbdabc95aee1cf_human_written,0,280
200–400,news-af5065f8e1fc75d2c0f71444c03f1781,news-af5065f8e1fc75d2c0f71444c03f1781_ai_generated_claude-3-5-sonnet-20241022,2,240
200–400,news-af5065f8e1fc75d2c0f71444c03f1781,news-af5065f8e1fc75d2c0f71444c03f1781_ai_generated_claude-3-5-sonnet-20241022_THEN_claude-3-5-sonnet-20241022,2,238
200–400,news-af5065f8e1fc75d2c0f71444c03f1781,news-af5065f8e1fc75d2c0f71444c03f1781_human_ai_polished_gpt-4o-2024-11-20,1,242
200–400,news-af5065f8e1fc75d2c0f71444c03f1781,news-af5065f8e1fc75d2c0f71444c03f1781_human_written,0,216
200–400,news-af577dd738c9694c28bda20cfc947fa6,news-af577dd738c9694c28bda20cfc947fa6_ai_generated_gpt-4o-2024-11-20,2,275
200–400,news-af577dd738c9694c28bda20cfc947fa6,news-af577dd738c9694c28bda20cfc947fa6_ai_humanized_tool,3,226
200–400,news-af577dd738c9694c28bda20cfc947fa6,news-af577dd738c9694c28bda20cfc947fa6_human_ai_polished_claude-3-5-sonnet-20241022,1,277
200–400,news-af577dd738c9694c28bda20cfc947fa6,news-af577dd738c9694c28bda20cfc947fa6_human_written,0,280
200–400,news-b0fb41da32cd042a4f2a03e6df33f939,news-b0fb41da32cd042a4f2a03e6df33f939_ai_generated_gemini-1.5-pro-002,2,314
